"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","MAP_LABEL","DESC"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","94899109","","https://www.inaturalist.org/observations/94899109","Steve Ansell","",NA,"2021-09-11",2021,9,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","139203635","","https://www.inaturalist.org/observations/139203635","Connor","",NA,"2022-10-15",2022,10,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",439,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Connor",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","79899654","","https://www.inaturalist.org/observations/79899654","brownie_604","",NA,"2021-05-22",2021,5,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",274,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"brownie_604",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","46675838","","https://www.inaturalist.org/observations/46675838","Maleen Mund","",NA,"2020-05-20",2020,5,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Maleen Mund",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","52337347","","https://www.inaturalist.org/observations/52337347","Stephen Hui","",NA,"2020-07-04",2020,7,4,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Stephen Hui",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","100043940","","https://www.inaturalist.org/observations/100043940","Steve Ansell","",NA,"2021-10-31",2021,10,31,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","82252961","","https://www.inaturalist.org/observations/82252961","Steve Ansell","",NA,"2021-06-07",2021,6,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","27474347","","https://www.inaturalist.org/observations/27474347","student_of_life","",NA,"2019-06-22",2019,6,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"crothfels",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","114536490","","https://www.inaturalist.org/observations/114536490","Stephen Hui","",NA,"2022-04-30",2022,4,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Stephen Hui",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","115658892","","https://www.inaturalist.org/observations/115658892","Emily Wharin","",NA,"2022-05-05",2022,5,5,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",252,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","9630262","","https://www.inaturalist.org/observations/9630262","hillanddale","",NA,"2011-05-29",2011,5,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",171,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","46675969","","https://www.inaturalist.org/observations/46675969","Maleen Mund","",NA,"2020-05-20",2020,5,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Maleen Mund",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","80437025","","https://www.inaturalist.org/observations/80437025","Caitlin Robinson","",NA,"2021-05-26",2021,5,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","139203635","","https://www.inaturalist.org/observations/139203635","Connor","",NA,"2022-10-15",2022,10,15,"Human Observation","",NA,NA,"British Columbia","Canada","CA",439,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","115658892","","https://www.inaturalist.org/observations/115658892","Emily Wharin","",NA,"2022-05-05",2022,5,5,"Human Observation","",NA,NA,"British Columbia","Canada","CA",252,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","49588056","","https://www.inaturalist.org/observations/49588056","Forest Stone","",NA,"2020-06-13",2020,6,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","118988447","","https://www.inaturalist.org/observations/118988447","Joanna Gower","",NA,"2022-05-22",2022,5,22,"Human Observation","",NA,NA,"British Columbia","Canada","CA",140,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","46675969","","https://www.inaturalist.org/observations/46675969","Maleen Mund","",NA,"2020-05-20",2020,5,20,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","46675838","","https://www.inaturalist.org/observations/46675838","Maleen Mund","",NA,"2020-05-20",2020,5,20,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","50120422","","https://www.inaturalist.org/observations/50120422","Sky","",NA,"2020-05-24",2020,5,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","52337347","","https://www.inaturalist.org/observations/52337347","Stephen Hui","",NA,"2020-07-04",2020,7,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","114536490","","https://www.inaturalist.org/observations/114536490","Stephen Hui","",NA,"2022-04-30",2022,4,30,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","82252961","","https://www.inaturalist.org/observations/82252961","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","94899109","","https://www.inaturalist.org/observations/94899109","Steve Ansell","",NA,"2021-09-11",2021,9,11,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","100043940","","https://www.inaturalist.org/observations/100043940","Steve Ansell","",NA,"2021-10-31",2021,10,31,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","219672332","","https://www.inaturalist.org/observations/219672332","Steve Ansell","",NA,"2024-05-31",2024,5,31,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","246353781","","https://www.inaturalist.org/observations/246353781","Urban Ecologist","",NA,"2024-10-07",2024,10,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",11973,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","9630262","","https://www.inaturalist.org/observations/9630262","hillanddale","",NA,"2011-05-29",2011,5,29,"Human Observation","",NA,NA,"British Columbia","Canada","CA",171,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","27474347","","https://www.inaturalist.org/observations/27474347","student_of_life","",NA,"2019-06-22",2019,6,22,"Human Observation","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","79899654","","https://www.inaturalist.org/observations/79899654","brownie_604","",NA,"2021-05-22",2021,5,22,"Human Observation","",NA,NA,"British Columbia","Canada","CA",274,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","119190628","","https://www.inaturalist.org/observations/119190628","bbbrian","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides","","species","iNaturalist","Observations","238475318","","https://www.inaturalist.org/observations/238475318","murrelet","",NA,"2024-08-28",2024,8,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82256097","","https://www.inaturalist.org/observations/82256097","Steve Ansell","",NA,"2021-06-07",2021,6,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","114533794","","https://www.inaturalist.org/observations/114533794","Stephen Hui","",NA,"2022-04-30",2022,4,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Stephen Hui",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82255411","","https://www.inaturalist.org/observations/82255411","Steve Ansell","",NA,"2021-06-07",2021,6,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82251800","","https://www.inaturalist.org/observations/82251800","Steve Ansell","",NA,"2021-06-07",2021,6,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","114533794","","https://www.inaturalist.org/observations/114533794","Stephen Hui","",NA,"2022-04-30",2022,4,30,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82251800","","https://www.inaturalist.org/observations/82251800","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82252271","","https://www.inaturalist.org/observations/82252271","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82253632","","https://www.inaturalist.org/observations/82253632","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82253682","","https://www.inaturalist.org/observations/82253682","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82255411","","https://www.inaturalist.org/observations/82255411","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","82256097","","https://www.inaturalist.org/observations/82256097","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","161548122","","https://www.inaturalist.org/observations/161548122","Steve Ansell","",NA,"2023-05-13",2023,5,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cystopteris fragilis","(L.) Bernh.",58755,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Cystopteris",NA,"Cystopteris fragilis","","species","iNaturalist","Observations","161548720","","https://www.inaturalist.org/observations/161548720","Steve Ansell","",NA,"2023-05-13",2023,5,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Cytisus scoparius","(L.) Link",48538,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Cytisus",NA,"Cytisus scoparius","","species","iNaturalist","Observations","47052715","","https://www.inaturalist.org/observations/47052715","westernflow","",NA,"2020-05-23",2020,5,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
"Dasiphora fruticosa","(L.) Rydb.",76606,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Dasiphora",NA,"Dasiphora fruticosa","","species","UBC","UBCVascular","V32950","","392C9FA3-DC43-E04F-B774-D176F86CDAAA","F. Perry","s.n.",NA,"1916-08-01",1916,8,1,"PRESERVED_SPECIMEN","Garibaldi",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"F. Perry",NA,NA,NA,NA,NA,"CWHds1","Southern Dry Submaritime Coastal Western Hemlock Zone"
