"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","MAP_LABEL","DESC"
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","15850223","","https://www.inaturalist.org/observations/15850223","Billi Krochuk","",NA,"2018-08-17",2018,8,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Billi Krochuk",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","31813125","","https://www.inaturalist.org/observations/31813125","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","15850223","","https://www.inaturalist.org/observations/15850223","Billi Krochuk","",NA,"2018-08-17",2018,8,17,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","62169565","","https://www.inaturalist.org/observations/62169565","John D Reynolds","",NA,"2020-10-02",2020,10,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",11,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","31813125","","https://www.inaturalist.org/observations/31813125","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","94528145","","https://www.inaturalist.org/observations/94528145","Taylor Justason","",NA,"2021-09-08",2021,9,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",50,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","222710524","","https://www.inaturalist.org/observations/222710524","arrrggghhh","",NA,"2024-06-14",2024,6,14,"Human Observation","",NA,NA,"British Columbia","Canada","CA",29,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","62169580","","https://www.inaturalist.org/observations/62169580","John D Reynolds","",NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",91,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"John D Reynolds",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","31813116","","https://www.inaturalist.org/observations/31813116","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","17702782","","https://www.inaturalist.org/observations/17702782","Sam Herniman","",NA,"2018-10-20",2018,10,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"jozien",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","32119658","","https://www.inaturalist.org/observations/32119658","Geneviève Reynolds","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",801,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"Geneviève Reynolds",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","32119658","","https://www.inaturalist.org/observations/32119658","Geneviève Reynolds","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",801,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","62169580","","https://www.inaturalist.org/observations/62169580","John D Reynolds","",NA,"2020-10-02",2020,10,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",91,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","31813116","","https://www.inaturalist.org/observations/31813116","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","17702782","","https://www.inaturalist.org/observations/17702782","Sam Herniman","",NA,"2018-10-20",2018,10,20,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","239723054","","https://www.inaturalist.org/observations/239723054","stem57","",NA,"2024-08-27",2024,8,27,"Human Observation","",NA,NA,"British Columbia","Canada","CA",31,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Alchemilla monticola","Opiz, 1838",158149,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Alchemilla",NA,"Alchemilla monticola","","species","iNaturalist","Observations","172550765","","https://www.inaturalist.org/observations/172550765","Sarah Boisvert","",NA,"2023-07-12",2023,7,12,"Human Observation","",NA,NA,"British Columbia","Canada","CA",1059,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Amelanchier alnifolia","(Nutt.) Nutt. ex M. Roem.",75415,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Amelanchier",NA,"Amelanchier alnifolia","","species","iNaturalist","Observations","90287340","","https://www.inaturalist.org/observations/90287340","Peter Boivin","",NA,"2021-08-02",2021,8,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2001)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","138187012","","https://www.inaturalist.org/observations/138187012","adamrawski","",NA,"2022-10-09",2022,10,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Radu Scurtescu",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","138187012","","https://www.inaturalist.org/observations/138187012","adamrawski","",NA,"2022-10-09",2022,10,9,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Arctostaphylos columbiana","Piper",75505,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Arctostaphylos",NA,"Arctostaphylos columbiana","","species","iNaturalist","Observations","45683612","","https://www.inaturalist.org/observations/45683612","Chloe and Trevor Van Loon","",NA,"2020-05-09",2020,5,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",26454,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2014)",NA,"Chloe and Trevor Van Loon",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Arctostaphylos uva-ursi","(L.) Spreng.",68049,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Arctostaphylos",NA,"Arctostaphylos uva-ursi","","species","iNaturalist","Observations","82259145","","https://www.inaturalist.org/observations/82259145","Isla Francis","",NA,"2021-06-08",2021,6,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",96,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Aruncus dioicus var. acuminatus","(Walter) Fernald",80381,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Aruncus",NA,"Aruncus dioicus","acuminatus","varietas","iNaturalist","Observations","31813136","","https://www.inaturalist.org/observations/31813136","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Aruncus dioicus var. acuminatus","(Walter) Fernald",80381,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Aruncus",NA,"Aruncus dioicus","acuminatus","varietas","iNaturalist","Observations","31813136","","https://www.inaturalist.org/observations/31813136","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Asarum caudatum","Lindl.",52858,"Plantae","Tracheophyta","Magnoliopsida","Piperales","",NA,"Aristolochiaceae","Asarum",NA,"Asarum caudatum","","species","","","ERM835","","KX678515","E.R. Manton","",NA,"2011-07-28",2011,7,28,"PRESERVED_SPECIMEN","British Columbia, Squamish-Lillooet Regional District, Garibaldi Lake trail",NA,NA,"","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Erin R. Manton",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Asarum caudatum","Lindl.",52858,"Plantae","Tracheophyta","Magnoliopsida","Piperales","",NA,"Aristolochiaceae","Asarum",NA,"Asarum caudatum","","species","","","V236164","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=VPSBC090-12","E.R. Manton","",NA,"2011-07-28",2011,7,28,"MATERIAL_SAMPLE","Squamish-Lillooet Regional District, Garibaldi Lake trail",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Erin R. Manton",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Asarum caudatum","Lindl.",52858,"Plantae","Tracheophyta","Magnoliopsida","Piperales","",NA,"Aristolochiaceae","Asarum",NA,"Asarum caudatum","","species","UBC","UBCVascular","V236164","","A4757273-BF3E-D24E-B94D-9271A3F2255D","Erin R. Manton","835",NA,"2011-07-28",2011,7,28,"PRESERVED_SPECIMEN","Squamish-Lillooet Regional District, Garibaldi Lake trail",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Erin R. Manton",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Asarum caudatum","Lindl.",52858,"Plantae","Tracheophyta","Magnoliopsida","Piperales","",NA,"Aristolochiaceae","Asarum",NA,"Asarum caudatum","","species","iNaturalist","Observations","94532395","","https://www.inaturalist.org/observations/94532395","Taylor Justason","",NA,"2021-09-08",2021,9,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",50,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Taylor Justason",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Asarum caudatum","Lindl.",52858,"Plantae","Tracheophyta","Magnoliopsida","Piperales","",NA,"Aristolochiaceae","Asarum",NA,"Asarum caudatum","","species","iNaturalist","Observations","181797141","","https://www.inaturalist.org/observations/181797141","Gavin Petersen","",NA,"2023-09-03",2023,9,3,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Asarum caudatum","Lindl.",52858,"Plantae","Tracheophyta","Magnoliopsida","Piperales","",NA,"Aristolochiaceae","Asarum",NA,"Asarum caudatum","","species","iNaturalist","Observations","94532395","","https://www.inaturalist.org/observations/94532395","Taylor Justason","",NA,"2021-09-08",2021,9,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",50,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Asarum caudatum","Lindl.",52858,"Plantae","Tracheophyta","Magnoliopsida","Piperales","",NA,"Aristolochiaceae","Asarum",NA,"Asarum caudatum","","species","iNaturalist","Observations","233803512","","https://www.inaturalist.org/observations/233803512","teagan_maclachlan","",NA,"2024-08-04",2024,8,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",20,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","62169556","","https://www.inaturalist.org/observations/62169556","John D Reynolds","",NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",13,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","62169556","","https://www.inaturalist.org/observations/62169556","John D Reynolds","",NA,"2020-10-02",2020,10,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",13,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","137156125","","https://www.inaturalist.org/observations/137156125","Steve Ansell","",NA,"2022-09-18",2022,9,18,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
"Berberis nervosa","Pursh",75756,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Berberidaceae","Berberis",NA,"Berberis nervosa","","species","iNaturalist","Observations","137931388","","https://www.inaturalist.org/observations/137931388","Teagan Hayes","",NA,"2022-09-23",2022,9,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"CWHms1","Southern Moist Submaritime Coastal Western Hemlock Zone"
